Estado,Año,Mes,Tasa de desempleo,Fecha,Clasificacion
Ohio,2010,09,9.9,2010-09,Critico
Ohio,2010,08,9.9,2010-08,Critico
Ohio,2010,07,10.0,2010-07,Critico
Ohio,2010,06,10.2,2010-06,Critico
Ohio,2010,05,10.4,2010-05,Critico
Ohio,2010,04,10.7,2010-04,Critico
Ohio,2010,03,10.9,2010-03,Critico
Ohio,2010,02,11.1,2010-02,Critico
Ohio,2010,01,11.1,2010-01,Critico
Ohio,2011,12,8.0,2011-12,Critico
Ohio,2011,11,8.3,2011-11,Critico
Ohio,2011,10,8.5,2011-10,Critico
Ohio,2011,09,8.7,2011-09,Critico
Ohio,2011,08,8.9,2011-08,Critico
Ohio,2011,07,9.0,2011-07,Critico
Ohio,2011,06,9.0,2011-06,Critico
Ohio,2011,05,9.0,2011-05,Critico
Ohio,2011,04,9.0,2011-04,Critico
Ohio,2011,03,9.0,2011-03,Critico
Ohio,2011,02,9.1,2011-02,Critico
Ohio,2011,01,9.3,2011-01,Critico
Ohio,2012,12,7.4,2012-12,Critico
Ohio,2012,11,7.3,2012-11,Critico
Ohio,2012,10,7.2,2012-10,Critico
Ohio,2012,09,7.2,2012-09,Critico
Ohio,2012,08,7.2,2012-08,Critico
Ohio,2012,07,7.3,2012-07,Critico
Ohio,2012,06,7.3,2012-06,Critico
Ohio,2012,05,7.4,2012-05,Critico
Ohio,2012,04,7.5,2012-04,Critico
Ohio,2012,03,7.6,2012-03,Critico
Ohio,2012,02,7.7,2012-02,Critico
Ohio,2012,01,7.8,2012-01,Critico
Ohio,2013,12,6.9,2013-12,Critico
Ohio,2013,11,7.1,2013-11,Critico
Ohio,2013,10,7.3,2013-10,Critico
Ohio,2013,09,7.5,2013-09,Critico
Ohio,2013,08,7.6,2013-08,Critico
Ohio,2013,07,7.6,2013-07,Critico
Ohio,2013,06,7.6,2013-06,Critico
Ohio,2013,05,7.6,2013-05,Critico
Ohio,2013,04,7.6,2013-04,Critico
Ohio,2013,03,7.6,2013-03,Critico
Ohio,2013,02,7.6,2013-02,Critico
Ohio,2013,01,7.5,2013-01,Critico
Ohio,2014,12,5.2,2014-12,Normal
Ohio,2014,11,5.3,2014-11,Normal
Ohio,2014,10,5.4,2014-10,Normal
Ohio,2014,09,5.5,2014-09,Normal
Ohio,2014,08,5.6,2014-08,Normal
Ohio,2014,07,5.7,2014-07,Normal
Ohio,2014,06,5.8,2014-06,Normal
Ohio,2014,05,5.9,2014-05,Normal
Ohio,2014,04,6.0,2014-04,Critico
Ohio,2014,03,6.2,2014-03,Critico
Ohio,2014,02,6.4,2014-02,Critico
Ohio,2014,01,6.6,2014-01,Critico
Ohio,2015,12,4.9,2015-12,Normal
Ohio,2015,11,4.8,2015-11,Normal
Ohio,2015,10,4.8,2015-10,Normal
Ohio,2015,09,4.7,2015-09,Normal
Ohio,2015,08,4.8,2015-08,Normal
Ohio,2015,07,4.8,2015-07,Normal
Ohio,2015,06,4.9,2015-06,Normal
Ohio,2015,05,5.0,2015-05,Normal
Ohio,2015,04,5.1,2015-04,Normal
Ohio,2015,03,5.2,2015-03,Normal
Ohio,2015,02,5.2,2015-02,Normal
Ohio,2015,01,5.2,2015-01,Normal
Ohio,2016,12,5.3,2016-12,Normal
Ohio,2016,11,5.3,2016-11,Normal
Ohio,2016,10,5.2,2016-10,Normal
Ohio,2016,09,5.1,2016-09,Normal
Ohio,2016,08,5.0,2016-08,Normal
Ohio,2016,07,5.0,2016-07,Normal
Ohio,2016,06,5.0,2016-06,Normal
Ohio,2016,05,5.0,2016-05,Normal
Ohio,2016,04,5.0,2016-04,Normal
Ohio,2016,03,5.0,2016-03,Normal
Ohio,2016,02,5.0,2016-02,Normal
Ohio,2016,01,5.0,2016-01,Normal
Ohio,2017,12,4.6,2017-12,Normal
Ohio,2017,11,4.7,2017-11,Normal
Ohio,2017,10,4.8,2017-10,Normal
Ohio,2017,09,4.9,2017-09,Normal
Ohio,2017,08,4.9,2017-08,Normal
Ohio,2017,07,5.0,2017-07,Normal
Ohio,2017,06,5.0,2017-06,Normal
Ohio,2017,05,5.0,2017-05,Normal
Ohio,2017,04,5.1,2017-04,Normal
Ohio,2017,03,5.1,2017-03,Normal
Ohio,2017,02,5.2,2017-02,Normal
Ohio,2017,01,5.3,2017-01,Normal
Ohio,2018,12,4.5,2018-12,Normal
Ohio,2018,11,4.5,2018-11,Normal
Ohio,2018,10,4.5,2018-10,Normal
Ohio,2018,09,4.5,2018-09,Normal
Ohio,2018,08,4.4,2018-08,Normal
Ohio,2018,07,4.5,2018-07,Normal
Ohio,2018,06,4.5,2018-06,Normal
Ohio,2018,05,4.5,2018-05,Normal
Ohio,2018,04,4.5,2018-04,Normal
Ohio,2018,03,4.5,2018-03,Normal
Ohio,2018,02,4.5,2018-02,Normal
Ohio,2018,01,4.6,2018-01,Normal
Ohio,2019,12,4.4,2019-12,Normal
Ohio,2019,11,4.3,2019-11,Normal
Ohio,2019,10,4.3,2019-10,Normal
Ohio,2019,09,4.3,2019-09,Normal
Ohio,2019,08,4.2,2019-08,Normal
Ohio,2019,07,4.1,2019-07,Normal
Ohio,2019,06,4.0,2019-06,Bueno
Ohio,2019,05,3.9,2019-05,Bueno
Ohio,2019,04,4.0,2019-04,Bueno
Ohio,2019,03,4.1,2019-03,Normal
Ohio,2019,02,4.2,2019-02,Normal
Ohio,2019,01,4.4,2019-01,Normal
Oklahoma,2010,12,6.1,2010-12,Critico
Oklahoma,2010,11,6.2,2010-11,Critico
Oklahoma,2010,10,6.3,2010-10,Critico
Oklahoma,2010,09,6.3,2010-09,Critico
Oklahoma,2010,08,6.3,2010-08,Critico
Oklahoma,2010,07,6.4,2010-07,Critico
Oklahoma,2010,06,6.4,2010-06,Critico
Oklahoma,2010,05,6.6,2010-05,Critico
Oklahoma,2010,04,6.7,2010-04,Critico
Oklahoma,2010,03,6.8,2010-03,Critico
Oklahoma,2010,02,6.9,2010-02,Critico
Oklahoma,2010,01,7.0,2010-01,Critico
Oklahoma,2011,12,5.4,2011-12,Normal
Oklahoma,2011,11,5.5,2011-11,Normal
Oklahoma,2011,10,5.5,2011-10,Normal
Oklahoma,2011,09,5.6,2011-09,Normal
Oklahoma,2011,08,5.6,2011-08,Normal
Oklahoma,2011,07,5.6,2011-07,Normal
Oklahoma,2011,06,5.5,2011-06,Normal
Oklahoma,2011,05,5.5,2011-05,Normal
Oklahoma,2011,04,5.6,2011-04,Normal
Oklahoma,2011,03,5.6,2011-03,Normal
Oklahoma,2011,02,5.8,2011-02,Normal
Oklahoma,2011,01,5.9,2011-01,Normal
Oklahoma,2012,12,5.1,2012-12,Normal
Oklahoma,2012,11,5.1,2012-11,Normal
Oklahoma,2012,10,5.1,2012-10,Normal
Oklahoma,2012,09,5.1,2012-09,Normal
Oklahoma,2012,08,5.1,2012-08,Normal
Oklahoma,2012,07,5.1,2012-07,Normal
Oklahoma,2012,06,5.1,2012-06,Normal
Oklahoma,2012,05,5.1,2012-05,Normal
Oklahoma,2012,04,5.1,2012-04,Normal
Oklahoma,2012,03,5.1,2012-03,Normal
